,id,customer_id,plan,plan_quantity,plan_unit_price,plan_amount,billing_period,billing_period_unit,status,created_at,cancelled_at,mrr
997,79be91205c,07c46bcee9,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:30:51,2019-09-15 03:00:19,0.0
998,dc17d3d8d4,96a9ccc544,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-18 13:21:53,2019-03-15 15:34:56,0.0
999,b75453800b,e7f134ab5b,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:20:37,2019-01-06 03:00:16,0.0
1000,4992fb3662,1dca23cfb9,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-23 12:19:06,2020-08-01 13:19:13,0.0
1001,e4c75b2e16,fb893f6320,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:18:18,,500.0
1002,20e9c1947c,e0f3e8f6a6,familia-monthly,1,15.0,15.0,1,month,active,2019-12-31 12:55:08,,1500.0
1003,8f63c0e129,8621141a3f,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:20:57,,1350.0
1004,6bf3f2e4e5,78430bbdee,free-yearly,50,,,1,year,active,2020-04-26 04:13:01,,0.0
1005,f15debe9f6,3b116d7981,free-yearly,50,,,1,year,active,2020-05-16 05:09:51,,0.0
1006,ff5ef94d67,9378077a60,individual-yearly,1,54.0,54.0,1,year,cancelled,2019-12-19 17:07:08,2020-12-28 17:07:13,0.0
1007,1667d50f32,5dfaed7383,individual-yearly,1,54.0,54.0,1,year,active,2020-11-29 15:11:53,,450.0
1008,2bda44a216,3fb3488923,trial-daily,100,,,1,week,cancelled,2020-11-22 17:30:14,2020-12-06 17:30:44,0.0
1009,ffe970b2d1,1d15fc733b,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:27:07,2020-02-05 20:17:50,0.0
1010,da9e237fcc,e1badc9c1d,free-yearly,50,,,1,year,active,2020-04-09 12:15:12,,0.0
1011,fd50a5ff4c,88bbdb8151,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:23:46,2020-01-01 12:59:39,0.0
1012,8fb1c10a39,98d326015a,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:29:26,,500.0
1013,ff48bf33cd,250ade61d3,individual-yearly,1,54.0,54.0,1,year,active,2019-01-31 22:56:16,,450.0
1014,90ee859887,12c6f6aa46,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:27:14,2019-01-15 03:00:13,0.0
1015,0e4cedcf24,5e7e48a04f,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-04-26 20:56:08,2019-06-22 02:12:35,0.0
1016,1481370771,68d307add4,free-yearly,50,,,1,year,active,2020-06-07 03:39:13,,0.0
1017,f002673ae4,18d5e0c04d,trial-daily,100,,,1,week,in_trial,2021-01-07 05:38:29,2021-01-21 05:41:08,
1018,13d3b2918e,3781bcb685,individual-yearly,1,54.0,54.0,1,year,active,2020-10-11 20:13:13,,450.0
1019,6d91e878e1,a26a06af21,empresa-monthly,13,1.52,19.76,1,month,active,2018-12-14 16:15:03,,1976.0
1020,aa80c9019f,be422778d4,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:17:55,2019-06-05 04:00:38,0.0
1021,dad1e2e6d6,295b2e051b,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:30:48,2020-09-08 20:31:58,0.0
1022,ae11025df3,15b0728dd1,nonprofit-yearly,4038,7.18,28992.8,1,year,active,2020-11-12 12:26:42,,241607.0
1023,1ead870e56,6d06d25dba,free-yearly,50,,,1,year,active,2020-05-13 23:25:25,,0.0
1024,4a03b3e90e,a3a3b48c35,individual-monthly,1,5.0,5.0,1,month,active,2019-11-28 19:52:13,,500.0
1025,859f4f6d67,b2a35f7b9e,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-08-22 03:24:04,2020-09-01 14:46:39,0.0
1026,050d1a2b30,67fe5c6daf,familia-monthly,1,15.0,15.0,1,month,active,2019-06-28 09:42:45,,1500.0
1027,6b4440740e,342098ef6e,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:22:48,2020-09-18 11:37:23,0.0
1028,9263a8fb87,148a8b3416,familia-monthly,1,15.0,15.0,1,month,active,2020-10-01 12:55:27,,1500.0
1029,8e125f0704,6f236530c9,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-03-26 02:46:09,2020-12-05 02:46:13,0.0
1030,f7fe15a891,e09f3ddf0a,individual-monthly,1,5.0,5.0,1,month,active,2020-11-11 01:19:45,,150.0
1031,d00554eff3,2f743131dd,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:31:04,,450.0
1032,6791831b6d,267c1cbe1e,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:21:38,2018-12-20 13:33:32,0.0
1033,acdb34e1f3,4aee7cba99,individual-monthly,1,5.0,5.0,1,month,active,2019-07-23 19:54:39,,500.0
1034,6104b6822d,c45a71cedb,free-yearly,50,,,1,year,cancelled,2020-05-02 09:24:04,2020-05-05 01:08:28,0.0
1035,666bf26850,1a52ea7b5b,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:32:58,,1500.0
1036,5917edfa25,8c4ccd10b4,individual-yearly,1,54.0,54.0,1,year,active,2020-11-13 05:32:29,,450.0
1037,2b991c442d,9d7ccafaa9,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:28:43,,450.0
1038,66a0e88ddd,53142fd938,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:15:43,2020-06-03 19:16:45,0.0
1039,8dc2b82f3e,c988caa0f4,empresa-yearly,60,13.32,799.2,1,year,cancelled,2019-02-19 13:38:55,2020-06-11 04:01:42,0.0
1040,066d97d4a3,22a4a6c825,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:24:22,2020-03-15 12:00:16,0.0
1041,fadd46e7b3,c47796d02f,familia-monthly,1,15.0,15.0,1,month,cancelled,2019-12-22 11:51:12,2020-02-16 23:22:21,0.0
1042,73c6d927f3,0e326cebbe,individual-yearly,1,54.0,54.0,1,year,cancelled,2020-03-23 10:04:38,2020-07-23 05:33:06,0.0
1043,4c2a3c966b,799492fd4f,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:16:07,2019-11-17 03:00:14,0.0
1044,222bd915c1,ae8fbdc941,empresa-monthly,25,2.0,50.0,1,month,active,2020-12-01 22:15:40,,5000.0
1045,d296675c21,3abb0c41e1,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:15:41,,500.0
1046,88ce75da76,01a54bb807,familia-yearly,1,162.0,162.0,1,year,active,2019-09-23 18:35:12,,1350.0
1047,21df7d2aec,9612b72331,trial-daily,30,,,1,week,cancelled,2019-09-09 14:31:37,2019-09-16 14:26:48,0.0
1048,44670f0381,51b2be5d45,trial-daily,100,,,1,week,cancelled,2020-12-03 04:20:54,2020-12-17 04:21:15,0.0
1049,0e36722a13,3fda825f5e,free-yearly,50,,,1,year,active,2020-04-24 14:24:17,,0.0
1050,7fdeea08c4,a92e17774b,trial-daily,50,,,1,week,cancelled,2020-07-24 15:18:57,2020-08-07 15:18:59,0.0
1051,49a5fd2389,4e738fc07d,individual-monthly,1,5.0,5.0,1,month,active,2020-08-16 19:53:25,,500.0
1052,8cddbcd292,320fc525f3,trial-daily,50,,,1,week,cancelled,2020-02-27 14:27:14,2020-03-12 15:05:54,0.0
1053,ff25cac4e5,2f76ce7eee,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-11-26 02:18:02,2018-11-26 02:20:23,0.0
1054,8e9dcbb1e8,68028409c7,trial-daily,100,,,1,week,cancelled,2020-10-18 02:58:45,2020-11-01 03:01:18,0.0
1055,8a2462494e,dba1165188,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:14:12,,500.0
1056,071dab997e,72d1f23856,trial-daily,100,,,1,week,future,2020-12-09 04:52:54,,
1057,56fcdc0a28,e75e963c66,free-yearly,50,,,1,year,cancelled,2020-05-26 22:38:00,2020-05-29 01:09:48,0.0
1058,20a52da418,c17aaf0328,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-06-24 12:22:11,2019-07-20 11:34:56,0.0
1059,512589b42a,227b9632e6,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:14:32,2019-04-04 17:22:28,0.0
1060,225d623af9,e6924aaa9a,individual-monthly,1,5.0,5.0,1,month,active,2020-11-18 00:53:26,,500.0
1061,086bf16b8f,731e499be3,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:29:18,,1500.0
1062,7725c19eb1,fcfb0eb83c,trial-daily,100,,,1,week,cancelled,2020-10-21 17:20:55,2020-11-03 19:52:45,0.0
1063,afe67f9a14,8ce9ee1b7b,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-01-26 14:27:44,2020-03-26 21:59:56,0.0
1064,761f501254,172f528584,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-05-25 01:10:41,2019-05-25 02:22:25,0.0
1065,380bf3fd64,2e667623ad,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-11-16 09:28:17,2019-12-25 09:28:20,0.0
1066,1a92ebdcc4,96ebf61d44,trial-daily,100,,,1,week,future,2020-12-01 14:40:47,,
1067,3fb910132d,cfed7397e1,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:29:32,,1350.0
1068,3e3546bc13,317cc9dc0d,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:29:56,,450.0
1069,01b7daca17,85dfae282b,familia-monthly,1,15.0,15.0,1,month,cancelled,2020-01-23 11:16:53,2020-05-25 13:39:12,0.0
1070,6f3a64cd1e,2de7482cba,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-11-13 21:50:19,2020-03-24 18:29:54,0.0
1071,287cff27bd,de32c4c73b,empresa-yearly,13,16.2,210.6,1,year,active,2018-12-14 16:22:17,,1755.0
1072,48e7d38db2,94172764ec,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-03-03 21:56:27,2019-03-29 17:07:32,0.0
1073,bdb0d49401,d0b56443bd,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-09-22 18:57:28,2019-12-01 21:55:21,0.0
1074,1dc156c49e,d1bd8d6272,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-05-10 16:13:38,2020-03-19 16:13:43,0.0
1075,22cae64b9b,ab4b736501,individual-monthly,1,5.0,5.0,1,month,active,2019-02-10 12:45:41,,500.0
1076,a5e1e6a88f,12696df5e9,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-07-10 18:32:15,2020-08-19 17:32:20,0.0
1077,8cdf35b160,f69105463d,trial-daily,100,,,1,week,cancelled,2020-09-20 19:55:32,2020-10-04 19:55:58,0.0
1078,ee548469f5,0648ff0ba1,empresa-monthly,45,2.0,90.0,1,month,active,2020-05-18 14:27:18,,9000.0
1079,a356ebcb9f,0d2f045e9f,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:32:47,2019-11-25 15:04:08,0.0
1080,94b123fb8f,71a6c4063c,free-yearly,50,,,1,year,active,2020-06-07 15:44:03,,0.0
1081,cb0cf9ac83,2ed3b8f647,trial-daily,100,,,1,week,cancelled,2020-11-04 20:58:40,2020-11-18 20:59:41,0.0
1082,b0b2e19386,6baaca99fd,nonprofit-yearly-4,250,20.65,5162.5,4,year,active,2019-02-19 13:38:57,,10755.0
1083,e3120ec025,b6a6ca3ffe,individual-yearly,1,54.0,54.0,1,year,active,2020-11-10 23:12:29,,450.0
1084,190b3196e5,daa523a088,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-12-04 03:48:32,2019-12-28 15:19:42,0.0
1085,98de9701f4,d5ab9d58a4,familia-monthly,1,15.0,15.0,1,month,active,2020-07-15 13:57:52,,1500.0
1086,3694941f69,17c70733fc,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-07-15 11:17:16,2020-08-14 22:17:59,0.0
1087,c5cb1e3a23,c51069b5b4,nonprofit-yearly-4,100,22.16,2216.0,4,year,active,2018-12-12 19:07:58,,4617.0
1088,b987b6c41a,837a9d10b1,familia-monthly,1,15.0,15.0,1,month,cancelled,2020-01-01 10:30:23,2020-05-10 11:30:26,0.0
1089,7f0f5f4938,6d60bff256,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:29:03,2020-06-06 05:36:19,0.0
1090,23bd5635a1,cefc4b0f14,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:21:35,,500.0
1091,a3a31470b6,faad383626,familia-yearly,1,162.0,162.0,1,year,active,2019-09-11 15:57:12,,1350.0
1092,3c8727b3d1,9984db3fcc,empresa-yearly-4,30,39.27,1178.1,4,year,active,2019-06-19 14:24:06,,2454.0
1093,f83ecdbaa4,54ec97a397,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-01 19:47:37,2019-03-01 20:01:54,0.0
1094,ada6cdfa9f,c44d63fbb8,empresa-yearly,75,17.28,1296.0,1,year,active,2020-11-02 18:51:30,,10800.0
1095,6d7e69ff8a,9029d537bd,familia-monthly,1,15.0,15.0,1,month,cancelled,2019-12-17 23:44:30,2019-12-27 21:10:00,0.0
1096,6309f4df3c,257d7d24b3,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-15 01:20:35,2019-07-24 02:20:41,0.0
1097,a8503af421,334b50271e,free-yearly,50,,,1,year,active,2020-04-21 13:37:00,,0.0
1098,e542b67dc4,543e6f000b,individual-monthly,1,5.0,5.0,1,month,active,2019-05-16 13:15:37,,500.0
1099,1bb884812a,b7124a6c55,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:12:51,,1350.0
1100,5a9705380d,b1add8f9f5,trial-daily,100,,,1,week,in_trial,2021-01-05 16:45:35,,
1101,92e5f159ab,a6aeb96691,individual-monthly,1,5.0,5.0,1,month,active,2020-06-10 01:17:05,,500.0
1102,41c4b0a0e4,770f259761,empresa-yearly-2,60,31.57,1894.2,2,year,active,2020-01-16 14:33:22,,7893.0
1103,a32b144d67,34b800f500,free-yearly,50,,,1,year,active,2020-05-18 20:18:55,,0.0
1104,0dc5442fac,ba09c9ccb2,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-03-19 08:37:26,2019-03-19 08:43:36,0.0
1105,0686f37bc9,732e0100e3,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-09 09:00:47,2019-11-09 08:10:37,0.0
1106,b727f15de4,3d0a26fe76,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:31:29,,1500.0
1107,4e2ab46848,27f534b9db,familia-monthly,1,15.0,15.0,1,month,active,2020-09-19 19:22:02,,1500.0
1108,8e8384e108,015f05a377,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-25 12:07:49,2019-10-04 12:07:52,0.0
1109,a8e724ae99,473fa3ab4e,individual-monthly,1,5.0,5.0,1,month,active,2019-12-02 15:11:49,,500.0
1110,5c47461ba0,3d70c4403a,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:12:21,2019-05-17 07:01:12,0.0
1111,510ccdbc73,3f272f7e9d,nonprofit-yearly,100,8.72,872.0,1,year,cancelled,2018-12-19 12:34:10,2019-07-26 20:26:57,0.0
1112,e104b83744,617b09a426,free-yearly,50,,,1,year,cancelled,2020-06-07 12:48:54,2020-06-07 18:36:21,0.0
1113,c0ed3e1d2f,d07d4668bf,free-yearly,50,,,1,year,active,2020-06-09 13:25:36,,0.0
1114,8111301d67,b300b467c1,familia-yearly,1,162.0,162.0,1,year,active,2019-01-12 15:24:00,,1350.0
1115,4785055a9d,4439682915,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-07 18:24:25,2020-03-16 18:24:28,0.0
1116,339616a78b,5db0f4dfd2,free-yearly,50,,,1,year,active,2020-06-22 18:13:36,,0.0
1117,11ce39b49e,0f6ad92019,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-25 02:04:30,2020-12-27 04:12:10,0.0
1118,508d816db1,20eea34af6,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:20:48,2019-01-07 20:30:50,0.0
1119,516380ad36,539ae78a20,trial-daily,100,,,1,week,cancelled,2020-11-09 02:59:42,2020-11-23 03:00:18,0.0
1120,683490966c,78f67cf9e4,free-yearly,50,,,1,year,active,2020-07-20 13:13:22,,0.0
1121,a00a331481,2a0b9c2c79,empresa-yearly,11,21.6,237.6,1,year,active,2019-02-19 13:38:42,,1980.0
1122,b4a48e27ee,62b24b7501,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-21 12:03:45,2019-09-30 12:03:48,0.0
1123,7e1bd03e6c,702590219a,trial-daily,100,,,1,week,cancelled,2020-10-24 18:09:52,2020-11-07 18:10:35,0.0
1124,46a32c30f8,793ff8e8be,trial-daily,30,,,1,week,cancelled,2019-01-23 17:45:28,2019-02-08 15:08:32,0.0
1125,239d8ca90a,6b8a029d0a,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-11-22 20:17:18,2019-12-01 15:13:57,0.0
1126,fe9f0f44f6,8bf2973d18,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:20:30,2019-04-15 20:11:33,0.0
1127,3da5be9182,f87da69872,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:26:20,2019-03-28 14:34:19,0.0
1128,4dbe51de07,3c49674f60,nonprofit-yearly,11,10.8,118.8,1,year,cancelled,2019-03-07 13:16:10,2020-03-07 13:43:31,0.0
1129,1ce1ed21f1,13d50eef59,free-yearly,50,,,1,year,active,2020-06-08 01:04:38,,0.0
1130,7db0070931,cbf9222947,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:21:34,2019-01-10 03:00:13,0.0
1131,50f568083e,69510ef9d8,nonprofit-yearly,20,10.75,215.0,1,year,cancelled,2019-09-20 21:02:11,2020-09-16 17:42:09,0.0
1132,bc223e1e07,6273b9279e,trial-daily,400,,,1,week,cancelled,2020-07-29 22:37:19,2020-08-12 21:37:24,0.0
1133,41adb87396,554315737e,individual-yearly,1,54.0,54.0,1,year,active,2019-03-03 20:40:49,,450.0
1134,32d50f2bb5,8e13166bc6,trial-daily,100,,,1,week,cancelled,2020-08-11 20:48:10,2020-08-25 20:48:11,0.0
1135,09eea4112e,de5f79f432,empresa-yearly,21,21.6,453.6,1,year,active,2019-04-01 14:47:18,,3780.0
1136,80381dfab4,f289f00821,nonprofit-yearly,50,10.8,540.0,1,year,active,2019-01-03 20:58:00,,4500.0
1137,a71b801d69,85fda36c99,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-10-10 13:36:08,2020-07-19 14:36:12,0.0
1138,0c3ddd63ad,9cc6871ebc,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-06-04 19:45:00,2020-02-13 18:45:07,0.0
1139,0e83f0e5a3,ab26259267,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:32:43,2020-08-11 11:11:24,0.0
1140,47c6cf2ba1,2e5627b2ea,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-03-15 05:00:24,2020-08-24 05:01:32,0.0
1141,78dbb78417,3f7baa816a,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:30:47,2019-05-05 15:40:58,0.0
1142,1bef5e1cfe,b67e471871,empresa-monthly,33,1.33,43.89,1,month,cancelled,2019-06-05 15:45:14,2019-06-14 15:54:00,0.0
1143,eb6b2eac00,a67e8355cb,empresa-yearly,10,16.81,168.1,1,year,active,2020-02-12 16:18:24,,1401.0
1144,aab68c334d,0d48be390f,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-10-10 02:19:43,2021-01-08 23:50:35,0.0
1145,f56f89cbc8,2e384c5be2,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:30:26,,500.0
1146,12d4676207,4fefde507d,nonprofit-yearly-4,40,26.21,1048.4,4,year,active,2019-02-19 13:38:48,,2184.0
1147,03844d43e5,be308c7e3b,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-12-26 03:22:46,2020-12-27 06:54:50,0.0
1148,77e62d3bed,7f2f605c8c,trial-daily,100,,,1,week,cancelled,2020-11-09 08:51:37,2020-11-23 08:54:55,0.0
1149,110c11fa48,7fa3d56b4c,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-06-18 03:57:11,2019-07-07 20:30:53,0.0
1150,9e84c3a8f5,3ff293367d,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:26:22,,450.0
1151,053c5d0cf6,9301aa64f9,individual-monthly,1,5.0,5.0,1,month,active,2020-11-25 13:08:38,,150.0
1152,028e3c02f2,f26ff9e342,empresa-yearly,45,13.83,622.35,1,year,cancelled,2019-09-03 21:06:22,2020-09-05 03:00:13,0.0
1153,db464dfd0c,b190c0a6e9,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:13:54,2019-10-30 11:19:51,0.0
1154,b05a2e5ca6,c9ecbc2b26,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:21:30,2019-11-25 20:10:35,0.0
1155,2ec87a681d,5e9a7df56e,familia-yearly,1,162.0,162.0,1,year,active,2020-08-12 05:31:59,,1350.0
1156,7e76c68340,ce03e1a19c,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-03-12 02:10:16,2019-03-30 14:13:01,0.0
1157,ed8825b211,03c542191f,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:13:03,2020-11-04 03:00:12,0.0
1158,c534adb7de,4e94a86882,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-09-14 00:56:26,2019-09-14 09:31:03,0.0
1159,600d73f7d6,ada861d070,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:20:18,2019-09-27 03:00:24,0.0
1160,0601ba5315,f473c34b25,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-20 22:00:28,2019-09-29 22:00:54,0.0
1161,d9e80681e9,fd9a46e736,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:18:23,,1500.0
1162,18af12624c,92a66cae3a,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:24:01,,500.0
1163,2e464054dc,0e6711d4f8,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-07-26 18:51:48,2020-02-04 17:51:51,0.0
1164,8c61e53f6e,f3790e4346,familia-monthly,1,15.0,15.0,1,month,active,2019-11-11 07:07:13,,1500.0
1165,6f25c1493b,cddc35a986,free-yearly,50,,,1,year,cancelled,2020-06-04 20:03:01,2020-06-07 01:11:46,0.0
1166,6c3c3777f4,616cec1e42,free-yearly,50,,,1,year,active,2020-04-12 21:50:23,,0.0
1167,076cf9bd20,4395676db9,nonprofit-yearly,50,10.8,540.0,1,year,active,2020-09-02 17:30:32,,4500.0
1168,ff25afb84a,0597a7c194,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-10-04 22:58:10,2020-12-13 22:58:14,0.0
1169,b7da551b47,f7b06e9038,empresa-yearly,50,21.6,1080.0,1,year,cancelled,2019-02-07 15:51:49,2020-02-07 15:51:54,0.0
1170,5b1a3c2e04,2fde5df145,free-yearly,50,,,1,year,active,2020-05-03 05:04:44,,0.0
1171,6e8d1f1191,f7c00fe8fa,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:20:41,,1500.0
1172,594c4430da,2a54a9f38e,trial-daily,100,,,1,week,cancelled,2020-09-08 18:59:19,2020-09-22 19:08:23,0.0
1173,49592aacf0,6228bd44d5,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:15:26,2019-04-14 03:00:10,0.0
1174,5341eb256c,a25b536c12,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:17:21,,1350.0
1175,665f444b62,54f51577ab,nonprofit-yearly-4,50,25.46,1273.0,4,year,active,2019-02-19 13:38:35,,2652.0
1176,262b9ce0da,6bfbbebca6,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-05-30 10:04:42,2019-11-17 22:29:08,0.0
1177,2e2f5e79c5,c8bf79981d,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:26:30,2019-03-21 03:00:11,0.0
1178,ef38df471a,d58d26d5db,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:28:15,,450.0
1179,b411989bd9,073ba14879,individual-monthly,1,5.0,5.0,1,month,active,2020-10-21 21:22:43,,500.0
1180,6204c7fa56,4155bfc0d6,individual-monthly,1,5.0,5.0,1,month,active,2021-01-03 18:27:21,,250.0
1181,9cefb77090,fb5e61c958,nonprofit-yearly,175,8.11,1419.25,1,year,active,2019-02-19 13:38:33,,11827.0
1182,272cace04d,1cc0934135,individual-yearly,1,54.0,54.0,1,year,active,2019-01-04 09:51:22,,450.0
1183,254312f6c5,afdb17dabf,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-06-24 22:57:42,2019-08-19 14:45:33,0.0
1184,2008135045,1d2725e6ac,familia-monthly,1,15.0,15.0,1,month,active,2019-08-06 21:49:09,,1500.0
1185,18de2e5332,df30808628,empresa-yearly-4,50,57.6,2880.0,4,year,active,2020-02-26 19:35:34,,6000.0
1186,16115233c7,192ac3262f,nonprofit-yearly,18,10.8,194.4,1,year,active,2019-12-19 22:52:54,,1620.0
1187,601b3d5a79,f3e6044af5,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:23:50,,450.0
1188,001768ea57,dab27a1f58,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-04-17 11:42:47,2020-03-24 10:01:21,0.0
1189,65143db3c0,dbb6f17a39,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:15:40,,1500.0
1190,023be51d9f,623bfc509c,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:13:41,2019-01-12 17:36:55,0.0
1191,0d12136cd1,ffadffbe73,trial-daily,100,,,1,week,cancelled,2020-03-27 17:14:19,2020-03-27 17:32:53,0.0
1192,b166258d08,f941eeb351,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:24:09,2019-10-26 03:00:20,0.0
1193,f3d854ef6b,1cf586f524,familia-monthly,1,15.0,15.0,1,month,cancelled,2019-08-26 21:41:34,2019-08-28 14:33:09,0.0
1194,1e2672faa9,5905e6f0c8,trial-daily,100,,,1,week,cancelled,2020-10-19 00:11:50,2020-11-02 00:12:36,0.0
1195,514fac587e,b9b4b299b8,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:24:37,,1500.0
1196,39657573b6,3856a1cadf,individual-monthly,1,5.0,5.0,1,month,active,2019-12-26 18:17:08,,500.0
1197,3207cb7c97,90b350fc28,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:12:58,,1350.0
1198,d88dbe5c7f,3eed9f5c48,familia-monthly,1,15.0,15.0,1,month,active,2020-11-16 17:32:17,,450.0
1199,0b77a548f5,b6df6de685,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-08-11 15:58:33,2020-09-20 15:58:38,0.0
1200,5444f57c07,2b561c39a1,trial-daily,100,,,1,week,cancelled,2020-08-24 22:15:44,2020-09-03 21:42:54,0.0
1201,770e4c89f8,b020167300,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-20 20:36:12,2019-03-15 04:08:54,0.0
1202,6383894e21,c9788f9834,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-12-19 20:53:02,2020-07-28 21:53:06,0.0
1203,f86997377a,29c612e745,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:16:52,,450.0
1204,a442f05002,9404dd1603,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-03-21 06:03:16,2020-05-30 07:03:19,0.0
1205,2909264d73,e193ec2884,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:20:24,2020-01-24 03:00:21,0.0
