,id,user_id,created_at,type,os,state
24151,fcf3459c9d,545da15ea8,2019-03-21 10:08:06,Laptop,Windows,ok
24152,c693dc95c7,545da15ea8,2019-04-16 15:43:04,Laptop,Windows,deleted
24153,81b59e332f,545da15ea8,2019-06-28 09:22:52,Laptop,Windows,deleted
24154,ab3df2b4f5,545da15ea8,2019-06-28 09:22:55,Laptop,Windows,ok
24155,345707cf19,545da15ea8,2019-06-28 10:39:03,Laptop,Windows,deleted
24156,765bfd6d9a,545da15ea8,2019-06-28 10:39:04,Laptop,Windows,deleted
24157,3ef9bacda9,545da15ea8,2019-07-11 10:11:03,Laptop,Windows,deleted
24158,770da471e3,545da15ea8,2019-07-11 10:11:05,Laptop,Windows,deleted
24159,3a640cf5cc,545da15ea8,2019-07-11 10:37:28,Laptop,Windows,deleted
24160,4e7087ec42,545da15ea8,2019-09-17 14:42:05,Laptop,Windows,deleted
24161,fb77987ea9,545da15ea8,2019-09-17 14:42:07,Laptop,Windows,ok
24162,77c903433b,545da15ea8,2019-09-30 09:35:02,Laptop,Windows,deleted
24163,acc4cad4da,545da15ea8,2019-09-30 09:35:05,Laptop,Windows,ok
24164,63d61da84a,545da15ea8,2019-10-08 10:55:04,Laptop,Windows,deleted
24165,613ee5106b,545da15ea8,2019-10-08 10:55:07,Laptop,Windows,ok
24166,64065842c3,545da15ea8,2019-11-11 14:35:36,Laptop,Windows,deleted
24167,e320adddd5,545da15ea8,2019-11-11 14:35:39,Laptop,Windows,ok
24168,b4b318f511,545da15ea8,2019-11-25 15:53:46,Laptop,Windows,deleted
24169,d2061223d4,545da15ea8,2019-11-25 15:53:48,Laptop,Windows,ok
24170,04150f1b7e,545da15ea8,2019-11-29 17:08:30,Laptop,Windows,ok
24171,99c9689938,545da15ea8,2019-12-04 13:31:01,Laptop,Windows,deleted
24172,4c2eefef3a,545da15ea8,2019-12-12 14:01:38,Laptop,Windows,ok
24173,99fa9a2b63,545da15ea8,2019-12-12 14:01:42,Laptop,Windows,deleted
24174,0a2b61b1b7,545da15ea8,2019-12-17 16:49:30,Laptop,Windows,deleted
24175,7ac468eb6f,545da15ea8,2019-12-17 16:49:35,Laptop,Windows,ok
24176,ef4d91ee49,545da15ea8,2019-12-18 14:25:49,Laptop,Windows,deleted
24177,cc259ce4a0,545da15ea8,2019-12-18 14:25:53,Laptop,Windows,ok
24178,6cf8f2b68c,545da15ea8,2020-01-09 14:14:39,Laptop,Windows,deleted
24179,524e104f48,545da15ea8,2020-01-09 14:47:37,Laptop,Windows,deleted
24180,408d4e049b,545da15ea8,2020-01-09 14:47:40,Laptop,Windows,deleted
24181,b1364f5ed6,545da15ea8,2020-02-28 10:52:59,Laptop,Windows,deleted
24182,64f0906a01,545da15ea8,2020-02-28 10:53:01,Laptop,Windows,deleted
24183,974e28ffe3,545da15ea8,2020-02-28 14:26:32,Laptop,Windows,deleted
24184,9d4e0bf607,545da15ea8,2020-02-28 14:26:36,Laptop,Windows,deleted
24185,23b7f7f288,545da15ea8,2020-04-19 10:13:29,Laptop,Ubuntu,ok
24186,5a2152a701,545da15ea8,2020-04-23 17:20:17,Laptop,Windows,deleted
24187,9af43e0db6,545da15ea8,2020-04-23 17:20:23,Laptop,Windows,ok
24188,91eba839ac,545da15ea8,2020-05-07 16:30:26,Laptop,Windows,deleted
24189,5cadd4aa2c,545da15ea8,2020-05-07 16:30:30,Laptop,Windows,ok
24190,2f82563536,545da15ea8,2020-06-08 13:56:54,Laptop,Windows,deleted
24191,8c82f82e00,545da15ea8,2020-06-08 13:56:57,Laptop,Windows,deleted
24192,2a39d2f3de,545da15ea8,2020-06-08 14:00:16,Laptop,Windows,deleted
24193,d822bcf9b3,545da15ea8,2020-06-12 10:33:33,Laptop,Windows,ok
24194,a652d6d40e,545da15ea8,2020-06-19 13:07:06,Laptop,Windows,ok
24195,80d3d32f5d,545da15ea8,2020-06-19 13:07:34,Laptop,Windows,deleted
24196,aa0d511b50,545da15ea8,2020-06-19 15:13:42,Laptop,Windows,ok
24197,2766154110,545da15ea8,2020-07-14 15:14:53,Laptop,Windows,deleted
24198,ac8bbfd154,545da15ea8,2020-07-14 15:14:54,Laptop,Windows,ok
24199,b21fd82936,545da15ea8,2020-07-24 16:19:15,Laptop,Windows,deleted
24200,9332d7b192,545da15ea8,2020-07-24 16:19:42,Laptop,Windows,ok
24201,082385d18a,545da15ea8,2020-07-27 17:18:43,Laptop,Debian,ok
24202,470964d06b,545da15ea8,2020-07-29 13:31:26,Laptop,Windows,deleted
24203,3f234a9acc,545da15ea8,2020-07-29 13:31:28,Laptop,Windows,ok
24204,f7f343a7c2,545da15ea8,2020-11-27 15:47:33,Laptop,Windows,deleted
24205,9322adeeed,545da15ea8,2020-11-27 15:47:35,Laptop,Windows,deleted
24206,330c069a1a,545da15ea8,2020-12-01 12:54:56,Laptop,Windows,deleted
24207,f2d94cba1e,545da15ea8,2020-12-01 12:54:58,Laptop,Windows,ok
24208,e37e0c1f15,545da15ea8,2020-12-04 11:38:17,Laptop,Windows,ok
24209,da26145b6f,545da15ea8,2020-12-04 11:38:18,Laptop,Windows,deleted
24210,23a74dccd6,545da15ea8,2020-12-04 15:30:17,Laptop,Windows,ok
24211,d345139c41,bdce715f3a,2017-02-10 16:24:53,Desktop,Windows,missing
24212,2e9271851a,bdce715f3a,2017-02-10 18:06:34,Phone,Ios,ok
24213,aa66140783,6564e072c8,2017-02-16 04:17:32,Tablet,Ios,ok
24214,1e05931c0d,6564e072c8,2017-02-16 04:19:35,Phone,Ios,ok
24215,423b1923dc,6564e072c8,2017-03-19 23:59:25,Laptop,Mac,ok
24216,71bbfd012c,47286484f8,2017-02-21 12:52:49,Laptop,Windows,ok
24217,acc2bc11d0,47286484f8,2017-02-21 13:01:08,Phone,Ios,deleted
24218,88d5132850,47286484f8,2017-02-22 08:13:04,Laptop,Mac,deleted
24219,a98035b7ca,47286484f8,2017-03-15 09:24:47,Laptop,Windows,ok
24220,e09fde6dd3,47286484f8,2017-04-03 08:07:08,Laptop,Windows,ok
24221,a2bcdbf2db,47286484f8,2017-04-03 11:00:36,Laptop,Windows,ok
24222,7885729d18,47286484f8,2017-04-06 10:35:10,Laptop,Windows,ok
24223,c50b667b78,47286484f8,2017-04-07 14:34:08,Laptop,Windows,ok
24224,ee16bc30f1,47286484f8,2017-04-11 09:52:41,Laptop,Windows,ok
24225,30d8525e2b,47286484f8,2017-04-11 15:23:45,Laptop,Windows,ok
24226,23e0ee6660,47286484f8,2017-04-13 08:43:45,Laptop,Windows,ok
24227,5fa3a6a0bb,47286484f8,2017-04-24 09:17:00,Laptop,Windows,deleted
24228,3dc37da118,47286484f8,2017-04-25 09:17:03,Laptop,Windows,deleted
24229,0b7caeaf04,47286484f8,2017-05-11 08:17:55,Laptop,Windows,deleted
24230,9a68bfc2d2,47286484f8,2017-05-22 10:38:12,Laptop,Windows,deleted
24231,957af618a1,47286484f8,2017-06-01 13:02:13,Laptop,Windows,deleted
24232,f390447def,47286484f8,2017-06-08 13:12:29,Laptop,Windows,deleted
24233,4230a00870,47286484f8,2017-06-12 10:30:18,Laptop,Windows,ok
24234,e9ec0f520e,47286484f8,2017-06-28 07:37:34,Laptop,Windows,ok
24235,5537677f5b,47286484f8,2017-07-13 14:14:17,Laptop,Windows,ok
24236,0384f02b1c,47286484f8,2017-09-14 10:00:33,Laptop,Windows,deleted
24237,619c5a6972,47286484f8,2018-02-19 13:07:58,Laptop,Windows,deleted
24238,cea1d4d698,47286484f8,2018-02-19 14:57:36,Laptop,Windows,ok
24239,4bc3376e1f,47286484f8,2018-02-20 10:09:10,Laptop,Windows,ok
24240,057a35cd1b,47286484f8,2018-03-07 11:20:18,Laptop,Windows,ok
24241,f51c401485,47286484f8,2018-03-13 14:02:09,Laptop,Mac,deleted
24242,8695c8271f,47286484f8,2018-03-23 11:27:46,Desktop,Windows,deleted
24243,06f9cc21dd,47286484f8,2018-04-16 14:29:16,Laptop,Windows,ok
24244,a8ae625b0c,47286484f8,2018-04-19 13:00:36,Laptop,Windows,ok
24245,3ebedcd4ba,47286484f8,2018-07-19 12:19:06,Laptop,Windows,ok
24246,8de59ebbd3,47286484f8,2018-09-11 07:47:10,Laptop,Windows,ok
24247,8b22620c4d,47286484f8,2018-10-16 07:50:37,Laptop,Windows,ok
24248,9fc1620df6,47286484f8,2018-11-08 14:07:24,Phone,Android,deleted
24249,d1a9bf98bd,47286484f8,2019-05-23 09:33:12,Laptop,Windows,ok
24250,94ea938a70,47286484f8,2019-07-30 09:09:46,Laptop,Windows,ok
24251,160d4f6cb5,47286484f8,2019-09-06 08:20:25,Laptop,Windows,ok
24252,51b70f9196,47286484f8,2020-02-20 09:14:41,Laptop,Windows,ok
24253,29681880a2,47286484f8,2020-03-31 08:56:27,Laptop,Windows,ok
24254,10b255c92e,47286484f8,2020-07-07 08:23:07,Laptop,Windows,ok
24255,62c14c4e70,47286484f8,2020-08-06 15:05:33,Laptop,Mac,ok
24256,83812b16b1,47286484f8,2020-09-23 11:46:22,Laptop,Mac,ok
24257,b18cf49da6,47286484f8,2020-10-01 07:10:18,Laptop,Windows,ok
24258,4a433466c0,47286484f8,2020-10-14 08:01:34,Laptop,Windows,ok
24259,e8e4b0db0c,47286484f8,2020-11-12 19:14:41,Laptop,Windows,deleted
24260,68801fdfe8,47286484f8,2020-12-01 22:06:54,Laptop,Windows,ok
24261,ff5e132723,47286484f8,2020-12-18 12:21:39,Laptop,Windows,ok
24262,5041fd2c7e,9694107f0f,2017-02-21 20:52:41,Laptop,Windows,ok
24263,51a4dbc56f,9694107f0f,2017-02-23 15:57:10,Laptop,Windows,ok
24264,ab799db223,9694107f0f,2017-03-22 16:15:58,Laptop,Windows,ok
24265,de519e054e,9694107f0f,2017-03-22 16:38:54,Laptop,Windows,ok
24266,8b1e8541cf,9694107f0f,2017-03-22 19:52:36,Laptop,Windows,ok
24267,ed7231c33d,9694107f0f,2018-05-24 15:56:11,Laptop,Windows,ok
24268,732d2c64bb,9694107f0f,2020-04-28 12:10:40,Laptop,Windows,ok
24269,2488291b52,646db3a2a5,2017-02-21 16:46:21,Laptop,Windows,deleted
24270,f293b4d1fc,646db3a2a5,2017-02-21 16:53:00,Phone,Android,deleted
24271,743b3002f3,646db3a2a5,2017-02-23 15:35:28,Laptop,Windows,ok
24272,5512e1eea9,646db3a2a5,2017-02-28 07:41:45,Desktop,Windows,ok
24273,2e3b4aa22b,646db3a2a5,2017-07-22 21:41:33,Desktop,Windows,ok
24274,571f8eb6ad,646db3a2a5,2017-11-02 12:42:28,Laptop,Windows,ok
24275,50e946d0f0,9155d43fb3,2017-02-21 20:29:55,Laptop,Windows,deleted
24276,fbe30ffd51,9155d43fb3,2017-04-17 23:15:15,Laptop,Windows,deleted
24277,8fb887f6d6,9155d43fb3,2017-04-17 23:40:33,Laptop,Windows,deleted
24278,87e3c36bfd,9155d43fb3,2017-04-19 22:40:11,Laptop,Mac,deleted
24279,a98ffd96f3,9155d43fb3,2017-04-19 22:47:38,Laptop,Mac,deleted
24280,1796673218,9155d43fb3,2017-04-19 22:52:04,Laptop,Mac,ok
24281,3bb0bfb063,9155d43fb3,2017-04-19 22:55:27,Laptop,Mac,deleted
24282,bff498f734,9155d43fb3,2017-04-19 22:57:47,Laptop,Mac,deleted
24283,9ebda1c133,9155d43fb3,2017-04-19 23:14:08,Laptop,Windows,deleted
24284,88eec0a1d9,9155d43fb3,2017-04-19 23:16:53,Laptop,Windows,deleted
24285,e1273d276d,9155d43fb3,2017-04-19 23:19:27,Laptop,Windows,deleted
24286,a93f4fe8c5,9155d43fb3,2017-04-19 23:22:18,Laptop,Windows,deleted
24287,3913cffcad,9155d43fb3,2017-04-19 23:25:32,Laptop,Windows,deleted
24288,66469f935a,9155d43fb3,2017-04-19 23:27:36,Laptop,Windows,deleted
24289,bb14e0561e,9155d43fb3,2017-04-19 23:30:03,Laptop,Mac,ok
24290,fcda3d6361,9155d43fb3,2017-04-19 23:38:05,Laptop,Mac,ok
24291,16055c2767,9155d43fb3,2017-04-19 23:42:46,Laptop,Windows,deleted
24292,65ab1b3b21,9155d43fb3,2017-04-19 23:47:46,Laptop,Windows,ok
24293,428be9ed89,9155d43fb3,2017-04-19 23:49:36,Laptop,Windows,deleted
24294,c6317e6c42,9155d43fb3,2017-04-21 17:13:56,Laptop,Mac,deleted
24295,c6383e30ef,9155d43fb3,2017-04-21 17:23:01,Laptop,Windows,deleted
24296,6a859f1c31,9155d43fb3,2017-04-21 17:28:48,Laptop,Windows,ok
24297,c73140ef2c,9155d43fb3,2017-04-21 17:35:48,Laptop,Windows,deleted
24298,088cf90bfe,9155d43fb3,2017-04-21 17:40:55,Laptop,Mac,deleted
24299,adaa9b983d,9155d43fb3,2017-04-21 17:44:12,Laptop,Windows,deleted
24300,87de3a38f4,9155d43fb3,2017-04-21 17:46:13,Laptop,Windows,deleted
24301,33182e3be4,9155d43fb3,2017-04-21 17:50:48,Laptop,Mac,deleted
24302,3e96d1f777,9155d43fb3,2017-04-21 17:54:58,Laptop,Windows,deleted
24303,ec76db1c37,9155d43fb3,2017-04-21 17:57:53,Laptop,Windows,deleted
24304,29f8316ebd,9155d43fb3,2017-04-21 18:00:13,Laptop,Windows,deleted
24305,daeeaad684,9155d43fb3,2017-04-21 18:02:30,Laptop,Windows,deleted
24306,2316abf651,9155d43fb3,2017-04-21 18:06:29,Laptop,Windows,deleted
24307,3e2008a5e2,9155d43fb3,2017-04-27 16:48:45,Laptop,Mac,deleted
24308,51671aa48a,9155d43fb3,2017-04-27 21:11:30,Laptop,Mac,ok
24309,89d4a7ff56,9155d43fb3,2017-05-02 15:41:55,Desktop,Mac,ok
24310,2d3494cc05,9155d43fb3,2017-05-02 15:45:25,Tablet,Ios,ok
24311,e4c9a3c3d8,9155d43fb3,2017-05-02 16:02:20,Desktop,Mac,ok
24312,fbd1d5abe7,9155d43fb3,2017-05-02 16:04:14,Tablet,Ios,ok
24313,34869a6fa0,9155d43fb3,2017-05-02 19:19:10,Tablet,Ios,ok
24314,17cc7730f5,9155d43fb3,2017-05-02 20:05:32,Desktop,Mac,ok
24315,120f8e105c,9155d43fb3,2017-05-02 23:01:29,Laptop,Mac,ok
24316,13b68505cf,9155d43fb3,2017-05-02 23:02:52,Tablet,Ios,ok
24317,bba6ce4a75,9155d43fb3,2017-05-04 15:33:22,Laptop,Windows,deleted
24318,91ad3e065b,9155d43fb3,2017-05-04 19:18:10,Laptop,Mac,ok
24319,93bd2f1d2c,9155d43fb3,2017-05-04 19:21:18,Laptop,Mac,deleted
24320,d9605577b3,9155d43fb3,2017-05-04 19:24:54,Laptop,Windows,deleted
24321,97735c19f3,9155d43fb3,2017-05-04 19:27:21,Laptop,Windows,deleted
24322,f43bcf71db,9155d43fb3,2017-05-04 19:29:18,Laptop,Windows,ok
24323,c386befaef,9155d43fb3,2017-05-04 19:31:58,Laptop,Windows,deleted
24324,20e245164b,9155d43fb3,2017-05-04 19:36:18,Laptop,Windows,deleted
24325,e463f8680e,9155d43fb3,2017-05-04 19:42:03,Laptop,Windows,deleted
24326,c57ab2a24f,9155d43fb3,2017-05-04 21:10:01,Laptop,Windows,deleted
24327,b1876c6f42,9155d43fb3,2017-05-04 21:13:11,Laptop,Windows,ok
24328,580219c300,9155d43fb3,2017-05-04 22:49:37,Laptop,Windows,deleted
24329,1987c49e1b,9155d43fb3,2017-05-04 22:52:13,Laptop,Mac,deleted
24330,dd4377e7ef,9155d43fb3,2017-05-04 22:54:35,Laptop,Windows,deleted
24331,55cac81ade,9155d43fb3,2017-05-04 22:57:04,Laptop,Windows,deleted
24332,51b3e9f048,9155d43fb3,2017-05-04 23:00:57,Laptop,Windows,ok
24333,40c2ea8a62,9155d43fb3,2017-05-04 23:04:07,Laptop,Windows,deleted
24334,78b89d0063,9155d43fb3,2017-05-04 23:07:36,Laptop,Windows,deleted
24335,f523029640,9155d43fb3,2017-05-04 23:18:23,Laptop,Windows,deleted
24336,3483ba2535,9155d43fb3,2017-05-04 23:20:27,Laptop,Windows,deleted
24337,dd4c21c90b,9155d43fb3,2017-05-04 23:23:29,Laptop,Windows,ok
24338,470b4572d0,9155d43fb3,2017-05-04 23:25:52,Laptop,Windows,deleted
24339,b0bcf6daa0,9155d43fb3,2017-05-04 23:29:37,Laptop,Windows,deleted
24340,db8afbf752,9155d43fb3,2017-05-05 15:10:37,Laptop,Windows,ok
24341,68f9c336fa,9155d43fb3,2017-05-05 15:19:52,Laptop,Windows,deleted
24342,fe16a74768,9155d43fb3,2017-05-05 15:31:15,Laptop,Mac,deleted
24343,3795cba26b,9155d43fb3,2017-05-05 15:34:36,Laptop,Windows,deleted
24344,0c072eb55e,9155d43fb3,2017-05-05 15:43:59,Laptop,Windows,deleted
24345,aa01cc08fb,9155d43fb3,2017-05-05 16:11:40,Tablet,Ios,deleted
24346,e87e2cb4e1,9155d43fb3,2017-05-05 16:35:08,Tablet,Ios,deleted
24347,3b26318714,9155d43fb3,2017-05-05 16:37:10,Tablet,Ios,deleted
24348,d2d8a853eb,9155d43fb3,2017-05-05 16:43:32,Tablet,Ios,deleted
24349,f90b8105bd,9155d43fb3,2017-05-05 16:47:04,Tablet,Ios,deleted
24350,fff9a3170b,9155d43fb3,2017-05-05 20:18:49,Tablet,Ios,ok
24351,90ca935c50,9155d43fb3,2017-05-05 20:29:37,Tablet,Ios,deleted
24352,45a4f9908f,9155d43fb3,2017-05-05 20:41:09,Tablet,Ios,ok
24353,5991d84bc7,9155d43fb3,2017-05-05 20:46:29,Tablet,Ios,deleted
24354,52e3da66aa,9155d43fb3,2017-05-05 20:52:36,Tablet,Ios,ok
24355,eaa1e444e2,9155d43fb3,2017-05-05 20:54:28,Tablet,Ios,ok
24356,ae4b197b77,9155d43fb3,2017-05-05 21:39:37,Tablet,Ios,ok
24357,6537dabf7f,9155d43fb3,2017-05-05 21:47:45,Tablet,Ios,ok
24358,c85fe6dcca,9155d43fb3,2017-05-05 21:53:47,Tablet,Ios,deleted
24359,453f5b4351,9155d43fb3,2017-05-05 21:59:15,Tablet,Ios,deleted
24360,c339b62ee7,9155d43fb3,2017-05-05 22:02:34,Tablet,Ios,deleted
24361,32a809488a,9155d43fb3,2017-05-05 22:09:15,Tablet,Ios,deleted
24362,eec78fcf88,9155d43fb3,2017-05-05 22:16:19,Laptop,Windows,deleted
24363,a61a97b756,9155d43fb3,2017-05-15 21:34:32,Laptop,Mac,deleted
24364,095a910994,9155d43fb3,2017-05-15 21:40:13,Laptop,Windows,deleted
24365,68f02221db,9155d43fb3,2017-05-15 21:44:03,Laptop,Windows,deleted
24366,783115a266,9155d43fb3,2017-05-15 21:46:41,Laptop,Windows,deleted
24367,4ee4652794,9155d43fb3,2017-05-15 21:49:42,Laptop,Windows,deleted
24368,f0687cc7d6,9155d43fb3,2017-05-15 21:53:20,Laptop,Windows,deleted
24369,76faa892bd,9155d43fb3,2017-05-16 18:10:32,Laptop,Mac,deleted
24370,06ecdc1467,9155d43fb3,2017-05-16 18:16:01,Laptop,Mac,deleted
24371,b3b264475c,9155d43fb3,2017-05-16 18:18:47,Laptop,Mac,deleted
24372,695ae92f05,9155d43fb3,2017-05-16 18:55:11,Laptop,Windows,deleted
24373,5255947946,9155d43fb3,2017-05-16 19:00:55,Laptop,Windows,deleted
24374,e13071c26f,9155d43fb3,2017-05-16 19:06:58,Laptop,Windows,deleted
24375,275c27767f,9155d43fb3,2017-05-16 19:10:45,Laptop,Windows,deleted
24376,498e35fc03,9155d43fb3,2017-05-16 19:13:21,Laptop,Windows,deleted
24377,d68862424c,9155d43fb3,2017-05-16 19:17:55,Laptop,Mac,ok
24378,6f5b83f764,9155d43fb3,2017-05-16 19:32:54,Tablet,Ios,ok
24379,dd685e3968,9155d43fb3,2017-05-16 21:09:23,Laptop,Windows,deleted
24380,e64a4abc3b,9155d43fb3,2017-05-16 21:11:04,Laptop,Windows,deleted
24381,10201e5511,9155d43fb3,2017-05-16 21:51:53,Laptop,Windows,deleted
24382,7e7522b8c5,9155d43fb3,2017-05-16 21:51:53,Laptop,Windows,ok
24383,b1fb9dc5bb,9155d43fb3,2017-05-23 00:50:12,Laptop,Windows,ok
24384,50d6e2d7d3,9155d43fb3,2017-05-23 23:28:26,Tablet,Ios,ok
24385,954b9fe2dd,9155d43fb3,2017-05-23 23:31:24,Desktop,Mac,ok
24386,566bc9fee9,9155d43fb3,2017-05-23 23:36:02,Tablet,Ios,ok
24387,b4401e4f49,9155d43fb3,2017-05-23 23:38:24,Desktop,Mac,ok
24388,def8489070,9155d43fb3,2017-05-24 15:28:26,Tablet,Ios,ok
24389,3fd1cdc75f,9155d43fb3,2017-05-24 15:32:26,Desktop,Mac,ok
24390,b22d5b25f6,9155d43fb3,2017-05-24 15:37:38,Tablet,Ios,deleted
24391,520393f7e7,9155d43fb3,2017-05-24 15:39:05,Desktop,Mac,ok
24392,0b4ec3a3bd,9155d43fb3,2017-05-24 15:46:26,Desktop,Mac,deleted
24393,2d96a9fa25,9155d43fb3,2017-05-24 15:47:36,Tablet,Ios,ok
24394,0d17cec7d9,9155d43fb3,2017-05-24 23:22:56,Laptop,Mac,ok
24395,9e5a734559,9155d43fb3,2017-05-25 21:53:18,Desktop,Mac,ok
24396,ad13407e79,9155d43fb3,2017-06-01 14:45:54,Laptop,Mac,deleted
24397,0c7c251c1d,9155d43fb3,2017-06-07 23:24:03,Tablet,Ios,ok
24398,9d496cc022,9155d43fb3,2017-06-07 23:27:02,Desktop,Mac,ok
24399,d25a973518,9155d43fb3,2017-06-13 21:47:30,Desktop,Mac,deleted
24400,d6fd065a86,9155d43fb3,2017-06-19 23:06:54,Laptop,Mac,deleted
24401,30ed816beb,9155d43fb3,2017-06-19 23:15:49,Laptop,Windows,ok
24402,43b9061160,9155d43fb3,2017-06-26 18:29:08,Laptop,Mac,ok
24403,079467e922,9155d43fb3,2017-06-26 20:04:51,Laptop,Mac,deleted
24404,d34a8be3bc,9155d43fb3,2017-06-28 23:03:35,Laptop,Windows,deleted
24405,d73bb2aefc,9155d43fb3,2017-07-24 18:56:01,Laptop,Windows,ok
24406,a19d9e7e90,9155d43fb3,2017-07-25 21:50:48,Laptop,Windows,deleted
24407,056890ff72,9155d43fb3,2017-07-31 16:51:42,Laptop,Windows,deleted
24408,0856dd535a,9155d43fb3,2017-08-03 17:54:17,Laptop,Windows,deleted
24409,968ea1b414,9155d43fb3,2017-08-07 22:38:57,Laptop,Windows,ok
24410,c35e37387c,9155d43fb3,2017-08-09 20:24:55,Laptop,Windows,ok
24411,c2f74641eb,9155d43fb3,2017-08-09 20:56:10,Laptop,Windows,deleted
24412,9b52710cf2,9155d43fb3,2017-08-11 22:03:09,Laptop,Windows,deleted
24413,9d58147e6b,9155d43fb3,2017-08-15 14:41:27,Tablet,Ios,ok
24414,6334f8f5c3,9155d43fb3,2017-08-15 15:49:14,Tablet,Ios,deleted
24415,34fc90c272,9155d43fb3,2017-08-16 19:45:07,Laptop,Windows,deleted
24416,a5400fc4a3,9155d43fb3,2017-08-30 23:01:51,Laptop,Windows,deleted
24417,aba69aff63,9155d43fb3,2017-09-01 19:29:14,Laptop,Windows,deleted
24418,b486730ea9,9155d43fb3,2017-09-08 21:56:44,Laptop,Mac,ok
24419,cda4bfe9cb,9155d43fb3,2017-09-15 19:28:58,Laptop,Windows,ok
24420,e0d779bfb5,9155d43fb3,2017-09-26 22:14:10,Laptop,Windows,deleted
24421,6cda5da78c,9155d43fb3,2017-09-27 21:00:29,Laptop,Mac,deleted
24422,1dd40b0bf0,9155d43fb3,2017-10-03 20:24:36,Laptop,Windows,deleted
24423,5bd450d7f6,9155d43fb3,2017-10-03 21:38:45,Laptop,Mac,deleted
24424,9a81ef6511,9155d43fb3,2017-10-09 17:05:17,Laptop,Windows,ok
24425,e3d984c261,9155d43fb3,2017-10-23 19:27:20,Laptop,Windows,deleted
24426,e3e687771e,9155d43fb3,2017-10-27 17:50:15,Laptop,Windows,deleted
24427,f9d7945277,9155d43fb3,2017-10-27 18:47:57,Laptop,Windows,ok
24428,0c6f245695,9155d43fb3,2017-10-27 19:43:53,Laptop,Windows,deleted
24429,041ab5593b,9155d43fb3,2017-10-28 01:30:29,Laptop,Windows,ok
24430,88768e19b6,9155d43fb3,2017-10-30 19:42:48,Laptop,Windows,deleted
24431,893127ccc7,9155d43fb3,2017-10-31 18:32:14,Laptop,Windows,deleted
24432,7af595b923,9155d43fb3,2017-11-02 21:28:38,Laptop,Windows,deleted
24433,c52d9f0f09,9155d43fb3,2017-11-02 21:29:26,Laptop,Windows,deleted
24434,b4c8ab0b87,9155d43fb3,2017-11-02 21:29:48,Laptop,Windows,deleted
24435,eb81e2d668,9155d43fb3,2017-11-07 00:43:05,Laptop,Windows,ok
24436,6d33bdd600,9155d43fb3,2017-11-09 17:58:57,Laptop,Windows,deleted
24437,53f5eafc74,9155d43fb3,2017-11-13 18:55:53,Tablet,Ios,deleted
24438,0dfd9e9522,9155d43fb3,2017-11-13 19:17:39,Laptop,Mac,deleted
24439,e2324ced93,9155d43fb3,2017-11-13 20:36:25,Desktop,Mac,ok
24440,cea51dd45f,9155d43fb3,2017-11-14 01:36:57,Laptop,Mac,ok
24441,92469fa0fd,9155d43fb3,2017-11-16 00:33:18,Laptop,Mac,ok
24442,375755a404,9155d43fb3,2017-11-27 15:15:47,Laptop,Windows,deleted
24443,2e97995c27,9155d43fb3,2017-11-28 20:59:40,Laptop,Windows,deleted
24444,de1b3b9d25,9155d43fb3,2017-11-28 22:36:23,Laptop,Windows,ok
24445,2cad1956a3,9155d43fb3,2017-11-30 17:58:09,Laptop,Windows,deleted
24446,b71e17079f,9155d43fb3,2017-12-02 22:24:12,Laptop,Mac,deleted
24447,e283a68023,9155d43fb3,2017-12-02 22:35:13,Laptop,Mac,deleted
24448,b885262490,9155d43fb3,2017-12-04 18:40:04,Laptop,Windows,deleted
24449,1131156875,9155d43fb3,2017-12-06 19:28:21,Tablet,Ios,ok
24450,e71f5e48ef,9155d43fb3,2017-12-13 21:16:56,Laptop,Windows,deleted
24451,72e7f6f39e,9155d43fb3,2017-12-13 21:45:47,Laptop,Windows,ok
24452,b537eda3cb,9155d43fb3,2017-12-13 21:50:12,Laptop,Mac,ok
24453,8c610fe600,9155d43fb3,2017-12-15 00:50:11,Laptop,Mac,ok
24454,64975bd72f,9155d43fb3,2017-12-18 16:51:21,Laptop,Windows,deleted
24455,e42302c4c6,9155d43fb3,2017-12-27 19:28:45,Tablet,Ios,deleted
24456,2fad7f36f7,9155d43fb3,2017-12-28 01:02:50,Laptop,Mac,deleted
24457,ef2f8d1bb1,9155d43fb3,2018-01-04 01:13:21,Laptop,Windows,deleted
24458,b72ef95049,9155d43fb3,2018-01-08 23:26:04,Laptop,Windows,deleted
24459,1220599e65,9155d43fb3,2018-02-02 20:38:15,Laptop,Windows,deleted
24460,eee07d391c,9155d43fb3,2018-02-05 20:02:38,Laptop,Windows,ok
24461,9f85ba8874,9155d43fb3,2018-02-15 19:54:20,Laptop,Windows,deleted
24462,b54251dad5,9155d43fb3,2018-02-16 00:23:06,Laptop,Windows,deleted
24463,1193109d7e,9155d43fb3,2018-02-17 00:11:58,Laptop,Windows,deleted
24464,59b6fb1183,9155d43fb3,2018-02-22 00:44:01,Laptop,Windows,deleted
24465,4f49f57f04,9155d43fb3,2018-02-22 19:43:35,Laptop,Windows,ok
24466,73b07feee0,9155d43fb3,2018-02-24 00:32:04,Laptop,Mac,ok
24467,324ac1b425,9155d43fb3,2018-02-24 00:37:36,Laptop,Mac,ok
24468,9dbf89fdac,9155d43fb3,2018-02-24 00:50:54,Laptop,Mac,ok
24469,894f1ab9d0,9155d43fb3,2018-02-24 00:52:41,Laptop,Mac,ok
